latitude,longitude,depth,mag,magType,gap,dmin,rms,id,place,depthError,magError,magNst,year,month,time_seconds,country
27.683,90.446,43.9,4.5,mb,68.4,2.8997640509013785,0.94,usp000h45a,"20 km NNW of Trongsa, Bhutan",6.0,0.12259560792715588,21.0,2009.0,11.0,1258505344.0,Bhutan
27.647,92.823,44.4,4.7,mb,97.0,2.8997640509013785,0.76,usp000h44w,"Arunachal Pradesh, India",4.4,0.12259560792715588,22.0,2009.0,11.0,1258479580.0,India
17.056,73.747,10.0,4.3,mb,133.7,2.8997640509013785,1.44,usp000h41t,"25 km NW of Malk?pur, India",0.0,0.12259560792715588,3.0,2009.0,11.0,1258205674.0,India
17.089,73.828,10.0,4.8,mwc,92.4,2.8997640509013785,1.12,usp000h41s,"21 km NNW of Malk?pur, India",0.0,0.12259560792715588,49.188041084107056,2009.0,11.0,1258203814.0,India
10.282,93.803,35.0,4.5,mb,92.9,2.8997640509013785,0.8,usp000h3yh,"191 km SE of Port Blair, India",0.0,0.12259560792715588,5.0,2009.0,11.0,1257916199.0,India
8.082,91.899,23.0,6.0,mwc,18.6,2.8997640509013785,0.84,usp000h3xe,"Nicobar Islands, India region",7.3,0.12259560792715588,123.30807019231474,2009.0,11.0,1257821326.0,India region
26.922,89.178,41.1,4.1,mb,163.4,2.8997640509013785,1.14,usp000h3uk,"8 km ENE of Samtse, Bhutan",14.0,0.12259560792715588,4.0,2009.0,11.0,1257634832.0,Bhutan
29.49,86.008,5.7,5.5,mwc,17.8,2.8997640509013785,0.8,usp000h3uf,"78 km ENE of Saga, China",10.1,0.12259560792715588,108.59365244461844,2009.0,11.0,1257624526.0,China
13.994,92.966,38.2,4.6,mb,84.5,2.8997640509013785,0.72,usp000h3tk,"255 km N of Bamboo Flat, India",0.0,0.12259560792715588,22.0,2009.0,11.0,1257537013.0,India
13.116,92.486,37.4,4.4,mb,91.3,2.8997640509013785,0.88,usp000h3sw,"158 km N of Bamboo Flat, India",0.0,0.12259560792715588,16.0,2009.0,11.0,1257474372.0,India
14.032,92.968,15.7,5.4,mwc,32.2,2.8997640509013785,0.96,usp000h3pb,"259 km N of Bamboo Flat, India",11.4,0.12259560792715588,88.01877256755256,2009.0,11.0,1257197744.0,India
34.181,70.02,30.4,5.1,mb,39.8,2.8997640509013785,1.06,usp000h3jn,"34 km E of ?uk?mat? Azrah, Afghanistan",13.7,0.12259560792715588,91.0,2009.0,10.0,1256884983.0,Afghanistan
29.643,84.585,10.0,4.4,mb,45.6,2.8997640509013785,0.71,usp000h3jk,"71 km WNW of Saga, China",0.0,0.12259560792715588,17.0,2009.0,10.0,1256876948.0,China
8.151,91.759,29.6,5.0,mb,34.0,2.8997640509013785,1.0,usp000h3ja,"Nicobar Islands, India region",3.5,0.12259560792715588,48.0,2009.0,10.0,1256850319.0,India region
26.548,90.018,30.4,4.8,mb,96.6,2.8997640509013785,0.6,usp000h3j9,"13 km NNE of Goshaingaon, India",11.2,0.12259560792715588,29.0,2009.0,10.0,1256846221.0,India
27.262,91.417,26.0,5.1,mwc,43.0,2.8997640509013785,0.86,usp000h3j5,"15 km WSW of Trashigang, Bhutan",3.5,0.12259560792715588,79.05367683201251,2009.0,10.0,1256835638.0,Bhutan
23.65,69.843,10.0,4.4,mb,151.4,2.8997640509013785,0.82,usp000h3gw,"47 km NNE of Bhuj, India",0.0,0.12259560792715588,7.0,2009.0,10.0,1256737210.0,India
14.06,93.225,54.8,4.6,mb,59.8,2.8997640509013785,0.75,usp000h3g0,"266 km NNE of Bamboo Flat, India",9.4,0.12259560792715588,13.0,2009.0,10.0,1256667016.0,India
34.848,80.38,23.0,5.0,mwc,47.5,2.8997640509013785,1.08,usp000h3d6,"253 km S of Hotan, China",15.4,0.12259560792715588,78.6034454683329,2009.0,10.0,1256470849.0,China
12.047,94.943,11.6,4.9,mb,53.7,2.8997640509013785,0.79,usp000h36s,"243 km E of Port Blair, India",13.9,0.12259560792715588,19.0,2009.0,10.0,1256030925.0,India
16.893,95.817,10.0,4.2,mb,100.7,2.8997640509013785,0.98,usp000h36q,"23 km NNW of Twante, Myanmar",0.0,0.12259560792715588,4.0,2009.0,10.0,1256026804.0,Myanmar
35.178,92.135,10.0,4.9,mwc,37.2,2.8997640509013785,1.51,usp000h32p,"Southern Qinghai, China",0.0,0.12259560792715588,72.97924233877012,2009.0,10.0,1255721352.0,China
10.7,91.73,10.0,4.5,mb,81.3,2.8997640509013785,0.97,usp000h2zm,"154 km SW of Port Blair, India",0.0,0.12259560792715588,5.0,2009.0,10.0,1255583854.0,India
10.885,92.139,21.2,4.0,mb,87.9,2.8997640509013785,0.69,usp000h2ym,"108 km SW of Port Blair, India",26.9,0.12259560792715588,4.0,2009.0,10.0,1255561494.0,India
23.265,94.503,88.4,4.8,mb,34.6,2.8997640509013785,0.79,usp000h2ru,"43 km SSE of Mawlaik, Myanmar",0.0,0.12259560792715588,33.0,2009.0,10.0,1255285571.0,Myanmar
10.696,91.566,10.0,4.5,mb,176.7,2.8997640509013785,0.61,usp000h2df,"167 km SW of Bamboo Flat, India",0.0,0.12259560792715588,2.0,2009.0,10.0,1254736019.0,India
29.996,79.849,36.1,4.8,mb,97.5,2.8997640509013785,0.59,usp000h29z,"19 km NNE of B?geshwar, India",5.6,0.12259560792715588,28.0,2009.0,10.0,1254547258.0,India
13.976,92.867,36.9,4.6,mb,46.2,2.8997640509013785,0.89,usp000h28u,"252 km N of Bamboo Flat, India",0.0,0.12259560792715588,18.0,2009.0,10.0,1254508145.0,India
30.888,83.49,10.0,5.0,mwc,94.7,2.8997640509013785,1.04,usp000h1y2,"218 km NE of Jumla, Nepal",0.0,0.12259560792715588,75.56589696318639,2009.0,9.0,1254204073.0,Nepal
27.289,91.526,27.9,4.0,mb,141.0,2.8997640509013785,0.89,usp000h1s0,"5 km SSW of Trashigang, Bhutan",25.7,0.12259560792715588,5.0,2009.0,9.0,1253608079.0,Bhutan
20.404,94.793,84.2,5.7,mwc,31.7,2.8997640509013785,0.76,usp000h1rn,"10 km SW of Yenangyaung, Myanmar",0.0,0.12259560792715588,112.32974449834711,2009.0,9.0,1253561922.0,Myanmar
27.305,91.491,10.0,4.1,mb,142.2,2.8997640509013785,1.07,usp000h1r9,"6 km WSW of Trashigang, Bhutan",0.0,0.12259560792715588,3.0,2009.0,9.0,1253528540.0,Bhutan
30.879,79.057,52.3,5.0,mb,85.3,2.8997640509013785,0.79,usp000h1r8,"Uttaranchal, India",7.4,0.12259560792715588,24.0,2009.0,9.0,1253526230.0,India
27.31,91.489,10.0,4.5,mb,77.3,2.8997640509013785,1.18,usp000h1r5,"6 km WSW of Trashigang, Bhutan",0.0,0.12259560792715588,12.0,2009.0,9.0,1253524614.0,Bhutan
27.332,91.437,14.0,6.1,mwb,45.4,2.8997640509013785,0.98,usp000h1r4,"11 km W of Trashigang, Bhutan",0.0,0.12259560792715588,147.53568433473356,2009.0,9.0,1253523185.0,Bhutan
13.846,92.634,23.6,4.3,mb,101.1,2.8997640509013785,1.43,usp000h1nj,"237 km N of Bamboo Flat, India",9.6,0.12259560792715588,6.0,2009.0,9.0,1253342026.0,India
8.572,93.901,28.7,4.6,mb,48.0,2.8997640509013785,0.8,usp000h1f7,"Nicobar Islands, India region",0.0,0.12259560792715588,13.0,2009.0,9.0,1252730609.0,India region
10.261,93.82,169.9,4.7,mb,61.0,2.8997640509013785,0.58,usp000h1by,"194 km SE of Port Blair, India",5.4,0.12259560792715588,42.0,2009.0,9.0,1252454836.0,India
14.037,93.161,41.3,4.1,mb,100.9,2.8997640509013785,0.65,usp000h1b8,"263 km N of Bamboo Flat, India",20.0,0.12259560792715588,3.0,2009.0,9.0,1252403955.0,India
13.987,92.923,33.7,4.6,mb,57.8,2.8997640509013785,0.84,usp000h18w,"253 km N of Bamboo Flat, India",0.0,0.12259560792715588,20.0,2009.0,9.0,1252199679.0,India
13.925,93.145,35.0,4.3,mb,147.6,2.8997640509013785,0.84,usp000h18h,"250 km N of Bamboo Flat, India",0.0,0.12259560792715588,6.0,2009.0,9.0,1252138729.0,India
34.233,82.022,46.2,4.8,mb,96.0,2.8997640509013785,1.36,usp000h18f,western Xizang,9.8,0.12259560792715588,13.0,2009.0,9.0,1252135715.0,western Xizang
23.123,70.249,10.0,4.0,mb,151.7,2.8997640509013785,1.21,usp000h18d,"10 km NNE of K?ndla, India",0.0,0.12259560792715588,5.0,2009.0,9.0,1252132803.0,India
16.081,93.671,10.0,4.6,mb,100.3,2.8997640509013785,0.61,usp000h189,"137 km SW of Pathein, Myanmar",0.0,0.12259560792715588,12.0,2009.0,9.0,1252120749.0,Myanmar
13.942,93.119,35.0,4.3,mb,149.1,2.8997640509013785,0.6,usp000h17b,"251 km N of Bamboo Flat, India",0.0,0.12259560792715588,2.0,2009.0,9.0,1252047472.0,India
13.78,92.867,35.0,4.4,mb,149.4,2.8997640509013785,1.08,usp000h177,"230 km N of Bamboo Flat, India",0.0,0.12259560792715588,2.0,2009.0,9.0,1252044812.0,India
24.332,94.669,95.0,5.9,mwc,14.3,2.8997640509013785,0.83,usp000h16n,"67 km ESE of W?ngjing, India",0.0,0.12259560792715588,129.1519188192607,2009.0,9.0,1252007466.0,India
14.052,92.895,40.9,4.1,mb,82.3,2.8997640509013785,0.51,usp000h15z,"260 km N of Bamboo Flat, India",4.9,0.12259560792715588,6.0,2009.0,9.0,1251938983.0,India
11.027,93.603,123.7,4.8,mb,74.9,2.8997640509013785,0.67,usp000h15m,"117 km SE of Port Blair, India",7.9,0.12259560792715588,16.0,2009.0,9.0,1251912115.0,India
14.05,92.822,34.6,4.8,mb,82.3,2.8997640509013785,0.98,usp000h136,"260 km N of Bamboo Flat, India",13.4,0.12259560792715588,15.0,2009.0,8.0,1251715291.0,India
25.28,95.101,82.2,5.3,mwc,22.5,2.8997640509013785,0.96,usp000h12d,"74 km SE of Phek, India",0.0,0.12259560792715588,89.51831670301715,2009.0,8.0,1251660468.0,India
14.208,93.075,35.0,4.7,mb,198.3,2.8997640509013785,0.45,usp000h11p,"280 km N of Bamboo Flat, India",0.0,0.12259560792715588,1.0,2009.0,8.0,1251624853.0,India
18.229,94.141,13.7,4.4,mb,100.5,2.8997640509013785,0.58,usp000h112,"124 km W of Myanaung, Myanmar",27.1,0.12259560792715588,7.0,2009.0,8.0,1251600064.0,Myanmar
14.34,93.021,35.0,4.7,mb,83.5,2.8997640509013785,0.77,usp000h0y5,"293 km N of Bamboo Flat, India",0.0,0.12259560792715588,24.0,2009.0,8.0,1251412746.0,India
14.088,93.113,33.0,4.8,mb,47.7,2.8997640509013785,0.74,usp000h0vn,"267 km N of Bamboo Flat, India",0.0,0.12259560792715588,29.0,2009.0,8.0,1251255470.0,India
14.077,93.163,35.0,4.4,mb,102.3,2.8997640509013785,0.71,usp000h0uw,"267 km N of Bamboo Flat, India",0.0,0.12259560792715588,2.0,2009.0,8.0,1251189105.0,India
14.092,93.115,35.0,4.2,mb,102.3,2.8997640509013785,0.8,usp000h0uv,"268 km N of Bamboo Flat, India",0.0,0.12259560792715588,2.0,2009.0,8.0,1251186679.0,India
14.04,92.989,35.0,4.9,mb,56.1,2.8997640509013785,1.15,usp000h0qb,"260 km N of Bamboo Flat, India",0.0,0.12259560792715588,36.0,2009.0,8.0,1250864762.0,India
14.206,93.085,35.0,4.4,mb,83.6,2.8997640509013785,0.86,usp000h0q9,"280 km N of Bamboo Flat, India",0.0,0.12259560792715588,6.0,2009.0,8.0,1250858766.0,India
26.556,92.47,10.0,5.0,mb,32.4,2.8997640509013785,1.02,usp000h0n0,"9 km N of Dhing, India",0.0,0.12259560792715588,27.0,2009.0,8.0,1250678713.0,India
14.112,92.826,35.0,4.2,mb,87.6,2.8997640509013785,1.17,usp000h0m6,"267 km N of Bamboo Flat, India",0.0,0.12259560792715588,9.0,2009.0,8.0,1250629480.0,India
14.061,92.809,35.0,4.8,mb,62.2,2.8997640509013785,0.78,usp000h0jz,"261 km N of Bamboo Flat, India",0.0,0.12259560792715588,12.0,2009.0,8.0,1250573876.0,India
13.931,92.945,35.0,4.0,mb,103.7,2.8997640509013785,0.57,usp000h0j2,"248 km N of Bamboo Flat, India",0.0,0.12259560792715588,4.0,2009.0,8.0,1250544477.0,India
13.93,93.085,35.0,4.1,mb,149.2,2.8997640509013785,0.47,usp000h0gh,"249 km N of Bamboo Flat, India",0.0,0.12259560792715588,3.0,2009.0,8.0,1250463014.0,India
14.304,93.055,35.0,4.3,mb,83.5,2.8997640509013785,0.69,usp000h0d4,"290 km N of Bamboo Flat, India",0.0,0.12259560792715588,5.0,2009.0,8.0,1250312875.0,India
13.961,93.023,25.6,5.0,mwc,22.6,2.8997640509013785,0.82,usp000h0cf,"252 km N of Bamboo Flat, India",0.0,0.12259560792715588,60.44981160444729,2009.0,8.0,1250278789.0,India
13.865,92.837,35.0,4.3,mb,109.9,2.8997640509013785,0.89,usp000h0c0,"239 km N of Bamboo Flat, India",0.0,0.12259560792715588,5.0,2009.0,8.0,1250247176.0,India
13.907,92.912,30.4,4.5,mb,84.9,2.8997640509013785,0.81,usp000h0ba,"245 km N of Bamboo Flat, India",0.0,0.12259560792715588,7.0,2009.0,8.0,1250222012.0,India
13.945,93.05,35.0,4.7,mb,74.4,2.8997640509013785,0.61,usp000h0at,"250 km N of Bamboo Flat, India",0.0,0.12259560792715588,16.0,2009.0,8.0,1250196570.0,India
14.1,93.216,35.0,4.0,mb,100.9,2.8997640509013785,0.61,usp000h0aq,"270 km NNE of Bamboo Flat, India",0.0,0.12259560792715588,4.0,2009.0,8.0,1250191800.0,India
14.304,93.14,35.0,4.8,mb,69.3,2.8997640509013785,0.78,usp000h0a1,"291 km N of Bamboo Flat, India",0.0,0.12259560792715588,23.0,2009.0,8.0,1250174619.0,India
14.052,92.821,35.0,5.9,mwc,27.9,2.8997640509013785,0.91,usp000h09t,"260 km N of Bamboo Flat, India",0.0,0.12259560792715588,121.54177480850768,2009.0,8.0,1250155295.0,India
33.927,88.696,35.0,4.2,mb,126.3,2.8997640509013785,1.35,usp000h09q,western Xizang,0.0,0.12259560792715588,2.0,2009.0,8.0,1250149312.0,western Xizang
14.144,93.102,35.0,4.7,mb,83.7,2.8997640509013785,0.97,usp000h098,"273 km N of Bamboo Flat, India",0.0,0.12259560792715588,18.0,2009.0,8.0,1250124888.0,India
13.972,92.926,35.0,4.1,mb,150.3,2.8997640509013785,0.39,usp000h091,"252 km N of Bamboo Flat, India",0.0,0.12259560792715588,5.0,2009.0,8.0,1250115138.0,India
13.7,93.84,35.0,4.1,mb,148.8,2.8997640509013785,0.99,usp000h086,"252 km NNE of Bamboo Flat, India",0.0,0.12259560792715588,2.0,2009.0,8.0,1250054715.0,India
9.018,93.723,50.7,5.1,mwc,47.3,2.8997640509013785,0.93,usp000h082,"Nicobar Islands, India region",6.1,0.12259560792715588,62.18379549905228,2009.0,8.0,1250051605.0,India region
13.959,93.06,35.0,4.0,mb,147.7,2.8997640509013785,0.9,usp000h080,"252 km N of Bamboo Flat, India",0.0,0.12259560792715588,3.0,2009.0,8.0,1250050143.0,India
13.942,93.125,35.0,4.4,mb,101.0,2.8997640509013785,0.77,usp000h07z,"251 km N of Bamboo Flat, India",0.0,0.12259560792715588,10.0,2009.0,8.0,1250046173.0,India
14.386,93.034,35.0,4.1,mb,83.4,2.8997640509013785,0.62,usp000h07t,"299 km N of Bamboo Flat, India",0.0,0.12259560792715588,6.0,2009.0,8.0,1250035451.0,India
14.066,93.161,35.0,4.2,mb,82.1,2.8997640509013785,0.65,usp000h07n,"266 km N of Bamboo Flat, India",0.0,0.12259560792715588,5.0,2009.0,8.0,1250032420.0,India
13.849,93.077,35.0,4.3,mb,165.2,2.8997640509013785,0.7,usp000h07h,"240 km N of Bamboo Flat, India",0.0,0.12259560792715588,5.0,2009.0,8.0,1250027569.0,India
24.323,94.793,99.0,5.5,mwb,29.6,2.8997640509013785,0.8,usp000h07g,"79 km ESE of W?ngjing, India",0.0,0.12259560792715588,101.80410758138413,2009.0,8.0,1250027027.0,India
14.004,93.041,19.3,4.5,mb,77.6,2.8997640509013785,0.89,usp000h073,"257 km N of Bamboo Flat, India",19.5,0.12259560792715588,8.0,2009.0,8.0,1250003945.0,India
14.117,93.149,35.0,4.1,mb,150.2,2.8997640509013785,0.48,usp000h071,"271 km N of Bamboo Flat, India",0.0,0.12259560792715588,2.0,2009.0,8.0,1249995421.0,India
14.156,93.144,35.0,4.6,mb,100.9,2.8997640509013785,1.18,usp000h06x,"275 km N of Bamboo Flat, India",0.0,0.12259560792715588,2.0,2009.0,8.0,1249985889.0,India
14.127,93.068,38.4,4.6,mb,77.0,2.8997640509013785,1.02,usp000h06s,"271 km N of Bamboo Flat, India",8.0,0.12259560792715588,12.0,2009.0,8.0,1249980689.0,India
14.12,93.15,35.0,4.5,mb,59.0,2.8997640509013785,0.64,usp000h06q,"271 km N of Bamboo Flat, India",0.0,0.12259560792715588,8.0,2009.0,8.0,1249979531.0,India
14.353,92.982,38.5,4.9,mb,67.2,2.8997640509013785,0.82,usp000h06n,"Andaman Islands, India region",5.7,0.12259560792715588,41.0,2009.0,8.0,1249977278.0,India region
14.15,93.085,35.0,4.5,mb,82.1,2.8997640509013785,0.83,usp000h06m,"273 km N of Bamboo Flat, India",0.0,0.12259560792715588,10.0,2009.0,8.0,1249974876.0,India
13.893,93.045,35.0,4.0,mb,98.3,2.8997640509013785,0.63,usp000h06h,"245 km N of Bamboo Flat, India",0.0,0.12259560792715588,2.0,2009.0,8.0,1249971962.0,India
13.966,93.057,28.4,4.6,mb,56.0,2.8997640509013785,0.69,usp000h06e,"253 km N of Bamboo Flat, India",0.0,0.12259560792715588,19.0,2009.0,8.0,1249971002.0,India
14.284,93.132,35.3,4.4,mb,82.0,2.8997640509013785,0.83,usp000h06c,"Andaman Islands, India region",8.5,0.12259560792715588,4.0,2009.0,8.0,1249965479.0,India region
11.566,92.334,35.0,4.2,mb,92.0,2.8997640509013785,0.67,usp000h069,"44 km WSW of Bamboo Flat, India",0.0,0.12259560792715588,3.0,2009.0,8.0,1249955919.0,India
13.977,93.121,35.0,4.2,mb,83.3,2.8997640509013785,0.81,usp000h068,"255 km N of Bamboo Flat, India",0.0,0.12259560792715588,5.0,2009.0,8.0,1249954971.0,India
13.979,92.991,35.0,4.5,mb,76.3,2.8997640509013785,0.86,usp000h067,"253 km N of Bamboo Flat, India",0.0,0.12259560792715588,16.0,2009.0,8.0,1249950010.0,India
13.935,93.013,35.0,4.2,mb,94.4,2.8997640509013785,0.41,usp000h065,"249 km N of Bamboo Flat, India",0.0,0.12259560792715588,7.0,2009.0,8.0,1249946090.0,India
13.941,92.926,36.2,4.1,mb,82.3,2.8997640509013785,0.89,usp000h064,"248 km N of Bamboo Flat, India",11.5,0.12259560792715588,7.0,2009.0,8.0,1249945529.0,India
14.061,93.102,37.3,4.2,mb,85.4,2.8997640509013785,0.72,usp000h063,"264 km N of Bamboo Flat, India",10.1,0.12259560792715588,11.0,2009.0,8.0,1249944977.0,India
14.311,92.965,29.8,4.7,mb,82.1,2.8997640509013785,0.9,usp000h05z,"290 km N of Bamboo Flat, India",12.7,0.12259560792715588,19.0,2009.0,8.0,1249939180.0,India
14.099,92.902,24.0,7.5,mwc,18.2,2.8997640509013785,1.03,usp000h05x,"266 km N of Bamboo Flat, India",0.0,0.12259560792715588,230.83108302810797,2009.0,8.0,1249934138.0,India
22.513,93.483,72.2,4.7,mb,71.1,2.8997640509013785,0.75,usp000gzzt,"19 km SW of Hakha, Myanmar",6.1,0.12259560792715588,29.0,2009.0,8.0,1249441125.0,Myanmar
10.64,94.179,29.1,5.0,mwc,71.2,2.8997640509013785,1.13,usp000gzrv,"193 km SE of Port Blair, India",20.0,0.12259560792715588,57.43969642266143,2009.0,7.0,1248808449.0,India
12.281,92.51,26.4,4.6,mb,73.1,2.8997640509013785,1.43,usp000gzrs,"Andaman Islands, India region",22.8,0.12259560792715588,6.0,2009.0,7.0,1248786540.0,India region
10.565,94.091,10.0,4.1,mb,77.8,2.8997640509013785,0.74,usp000gzr7,"190 km SE of Port Blair, India",0.0,0.12259560792715588,4.0,2009.0,7.0,1248763882.0,India
10.609,94.143,10.0,4.1,mb,77.8,2.8997640509013785,0.88,usp000gzr6,"192 km SE of Port Blair, India",0.0,0.12259560792715588,4.0,2009.0,7.0,1248762976.0,India
10.578,94.104,10.0,4.0,mb,151.7,2.8997640509013785,1.08,usp000gzr5,"Andaman Islands, India region",0.0,0.12259560792715588,2.0,2009.0,7.0,1248761042.0,India region
10.591,94.122,10.0,5.2,mwc,58.0,2.8997640509013785,0.85,usp000gzr4,"191 km SE of Port Blair, India",0.0,0.12259560792715588,71.53748659486672,2009.0,7.0,1248758097.0,India
10.5,93.978,10.0,4.4,mb,81.4,2.8997640509013785,0.89,usp000gzr3,"186 km SE of Port Blair, India",0.0,0.12259560792715588,6.0,2009.0,7.0,1248757857.0,India
10.604,94.332,10.0,4.9,mwc,50.6,2.8997640509013785,1.01,usp000gzqv,"209 km SE of Port Blair, India",0.0,0.12259560792715588,51.13226437642584,2009.0,7.0,1248729301.0,India
10.702,94.207,10.0,4.2,mb,81.7,2.8997640509013785,0.57,usp000gzqu,"191 km SE of Port Blair, India",0.0,0.12259560792715588,8.0,2009.0,7.0,1248728556.0,India
10.641,94.248,10.0,4.5,mb,102.5,2.8997640509013785,0.98,usp000gzqp,"199 km SE of Port Blair, India",0.0,0.12259560792715588,6.0,2009.0,7.0,1248722122.0,India
10.666,94.234,10.0,4.8,mb,69.1,2.8997640509013785,0.68,usp000gzq9,"196 km SE of Port Blair, India",0.0,0.12259560792715588,15.0,2009.0,7.0,1248696494.0,India
34.899,73.219,49.1,5.0,mwc,31.7,2.8997640509013785,0.73,usp000gzq0,"30 km NE of Battagram, Pakistan",6.2,0.12259560792715588,77.60567263018379,2009.0,7.0,1248675831.0,Pakistan
10.692,94.268,28.1,4.5,mb,70.8,2.8997640509013785,0.67,usp000gzpy,"198 km ESE of Port Blair, India",15.3,0.12259560792715588,6.0,2009.0,7.0,1248673177.0,India
10.585,94.232,14.3,4.9,mwc,84.5,2.8997640509013785,0.85,usp000gzpw,"201 km SE of Port Blair, India",23.2,0.12259560792715588,50.992226260438315,2009.0,7.0,1248665511.0,India
10.615,94.227,10.0,4.3,mb,77.9,2.8997640509013785,0.79,usp000gzpv,"199 km SE of Port Blair, India",0.0,0.12259560792715588,4.0,2009.0,7.0,1248664329.0,India
10.667,94.184,10.0,4.9,mwc,77.9,2.8997640509013785,0.76,usp000gzpu,"192 km SE of Port Blair, India",0.0,0.12259560792715588,51.18183655842688,2009.0,7.0,1248660554.0,India
10.65,94.22,10.0,4.2,mb,151.6,2.8997640509013785,0.39,usp000gzpp,"196 km SE of Port Blair, India",0.0,0.12259560792715588,4.0,2009.0,7.0,1248646607.0,India
10.609,94.188,10.0,5.1,mwc,34.6,2.8997640509013785,0.79,usp000gzpm,"196 km SE of Port Blair, India",0.0,0.12259560792715588,64.74777030358769,2009.0,7.0,1248644961.0,India
10.695,94.311,10.0,4.8,mb,71.3,2.8997640509013785,1.23,usp000gzpk,"201 km ESE of Port Blair, India",0.0,0.12259560792715588,6.0,2009.0,7.0,1248637507.0,India
10.742,94.352,10.0,5.0,mwc,78.1,2.8997640509013785,1.25,usp000gzpe,"202 km ESE of Port Blair, India",0.0,0.12259560792715588,58.065187769142426,2009.0,7.0,1248630474.0,India
10.761,94.24,10.0,4.5,mb,78.0,2.8997640509013785,0.94,usp000gzpd,"191 km ESE of Port Blair, India",0.0,0.12259560792715588,4.0,2009.0,7.0,1248628290.0,India
10.608,94.319,10.0,4.4,mb,69.2,2.8997640509013785,1.32,usp000gzpc,"207 km SE of Port Blair, India",0.0,0.12259560792715588,3.0,2009.0,7.0,1248627664.0,India
10.659,94.317,10.0,5.0,mwc,74.9,2.8997640509013785,0.97,usp000gzpa,"204 km ESE of Port Blair, India",0.0,0.12259560792715588,57.98948055613016,2009.0,7.0,1248623462.0,India
10.764,94.294,10.0,5.0,mwc,59.5,2.8997640509013785,1.09,usp000gzp9,"196 km ESE of Port Blair, India",0.0,0.12259560792715588,58.08221307064804,2009.0,7.0,1248622017.0,India
10.644,94.201,10.0,5.0,mwc,50.5,2.8997640509013785,1.17,usp000gzp8,"195 km SE of Port Blair, India",0.0,0.12259560792715588,57.97084001828591,2009.0,7.0,1248620294.0,India
10.61,94.235,10.0,4.6,mb,108.1,2.8997640509013785,0.64,usp000gzp6,"200 km SE of Port Blair, India",0.0,0.12259560792715588,1.0,2009.0,7.0,1248619763.0,India
10.54,94.57,10.0,4.6,mb,78.3,2.8997640509013785,1.34,usp000gzp5,"234 km ESE of Port Blair, India",0.0,0.12259560792715588,9.0,2009.0,7.0,1248618419.0,India
10.739,94.238,10.0,4.9,mwc,77.9,2.8997640509013785,0.82,usp000gzp3,"192 km ESE of Port Blair, India",0.0,0.12259560792715588,51.24857900990315,2009.0,7.0,1248616135.0,India
10.691,94.308,10.0,5.1,mwc,59.6,2.8997640509013785,1.06,usp000gzp2,"201 km ESE of Port Blair, India",0.0,0.12259560792715588,64.8264273880726,2009.0,7.0,1248614955.0,India
10.733,94.288,16.3,5.0,mwc,69.4,2.8997640509013785,0.81,usp000gzp0,"197 km ESE of Port Blair, India",15.7,0.12259560792715588,57.880569035367444,2009.0,7.0,1248612516.0,India
10.705,94.337,18.3,4.8,mwc,71.3,2.8997640509013785,0.84,usp000gzny,"203 km ESE of Port Blair, India",15.9,0.12259560792715588,44.1850885230873,2009.0,7.0,1248611672.0,India
10.657,94.213,10.0,4.9,mwc,37.4,2.8997640509013785,1.15,usp000gznx,"195 km SE of Port Blair, India",0.0,0.12259560792715588,51.174216977858066,2009.0,7.0,1248611151.0,India
10.695,94.26,19.4,4.5,mb,78.0,2.8997640509013785,0.66,usp000gznw,"197 km ESE of Port Blair, India",16.7,0.12259560792715588,8.0,2009.0,7.0,1248610466.0,India
10.608,94.186,10.0,5.1,mwc,68.9,2.8997640509013785,1.02,usp000gznv,"196 km SE of Port Blair, India",0.0,0.12259560792715588,64.74678681124703,2009.0,7.0,1248609344.0,India
10.696,94.3,10.0,4.7,mb,177.7,2.8997640509013785,1.27,usp000gznu,"200 km ESE of Port Blair, India",0.0,0.12259560792715588,4.0,2009.0,7.0,1248608052.0,India
10.735,94.446,10.0,4.5,mb,78.2,2.8997640509013785,1.14,usp000gznt,"212 km ESE of Port Blair, India",0.0,0.12259560792715588,8.0,2009.0,7.0,1248607130.0,India
10.67,94.317,16.1,5.1,mwc,69.3,2.8997640509013785,1.15,usp000gzns,"203 km ESE of Port Blair, India",21.1,0.12259560792715588,64.63990611265126,2009.0,7.0,1248605882.0,India
10.799,94.329,24.1,4.7,mb,78.0,2.8997640509013785,0.82,usp000gznr,"197 km ESE of Port Blair, India",16.3,0.12259560792715588,10.0,2009.0,7.0,1248604949.0,India
10.764,94.26,10.0,4.4,mb,84.6,2.8997640509013785,0.99,usp000gznq,"193 km ESE of Port Blair, India",0.0,0.12259560792715588,3.0,2009.0,7.0,1248604167.0,India
10.701,94.286,10.0,4.4,mb,148.4,2.8997640509013785,0.77,usp000gznn,"199 km ESE of Port Blair, India",0.0,0.12259560792715588,2.0,2009.0,7.0,1248603865.0,India
10.75,94.388,17.2,5.0,mwc,50.9,2.8997640509013785,0.95,usp000gznm,"205 km ESE of Port Blair, India",14.5,0.12259560792715588,57.875459823025665,2009.0,7.0,1248603255.0,India
33.491,86.924,41.6,4.1,mb,116.1,2.8997640509013785,1.28,usp000gznj,western Xizang,10.9,0.12259560792715588,7.0,2009.0,7.0,1248601899.0,western Xizang
